mesh_ui,canonical,synonym
D000006,"Abdomen, Acute","abdomen, acute"
D000038,Abscess,abscess
D000051,Acantholysis,acantholysis
D000208,Acute Disease,acute disease
D000210,Acute-Phase Reaction,acute-phase reaction
D000219,Adams-Stokes Syndrome,adams-stokes syndrome
D000267,Tissue Adhesions,surgical adhesions
D000267,Tissue Adhesions,tissue adhesions
D000334,Aerophagy,aerophagy
D000343,Afferent Loop Syndrome,afferent loop syndrome
D000370,Ageusia,"ageusia, hysterical"
D000370,Ageusia,ageusia
D000370,Ageusia,hypogeusia
D000370,Ageusia,taste-blindness
D000377,Agnosia,tactile agnosia
D000377,Agnosia,time agnosia
D000377,Agnosia,anosognosia
D000377,Agnosia,auditory agnosia
D000377,Agnosia,finger agnosia
D000377,Agnosia,position agnosia
D000377,Agnosia,visuospatial agnosia
D000377,Agnosia,agnosia
D000377,Agnosia,agnosia for taste
D000377,Agnosia,agnosia for pain
D000377,Agnosia,agnosia for smell
D000377,Agnosia,body-image agnosia
D000377,Agnosia,ideational agnosia
D000377,Agnosia,visual agnosia
D000377,Agnosia,agnosia for temperature
D000377,Agnosia,visual agnosia for objects
D000377,Agnosia,developmental agnosia
D000377,Agnosia,somatosensory agnosia
D000377,Agnosia,topographical agnosia
D000377,Agnosia,"auditory agnosia, congenital"
D000377,Agnosia,sensory agnosia
D000381,Agraphia,pure agraphia
D000381,Agraphia,dysgraphia
D000381,Agraphia,agraphia
D000381,Agraphia,constructional agraphia
D000381,Agraphia,developmental agraphia
D000381,Agraphia,acquired agraphia
D000419,Albuminuria,albuminuria
D000505,Alopecia,alopecia
D000505,Alopecia,female pattern baldness
D000505,Alopecia,pseudopelade
D000505,Alopecia,androgenetic alopecia
D000505,Alopecia,"alopecia, male pattern"
D000550,Amblyopia,"amblyopia, developmental"
D000550,Amblyopia,amblyopia
D000550,Amblyopia,lazy eye
D000550,Amblyopia,anisometropic amblyopia
D000550,Amblyopia,"amblyopia, suppression"
D000568,Amenorrhea,postpartum amenorrhea
D000568,Amenorrhea,amenorrhea
D000647,Amnesia,amnesia
D000647,Amnesia,"amnesia, global"
D000647,Amnesia,"amnesia, tactile"
D000647,Amnesia,"amnesia, hysterical"
D000647,Amnesia,amnestic state
D000647,Amnesia,"amnesia, dissociative"
D000647,Amnesia,"amnesia, temporary"
D000648,"Amnesia, Retrograde","amnesia, pre-ictal"
D000648,"Amnesia, Retrograde","amnesia, retrograde"
D000648,"Amnesia, Retrograde",pre-ictal memory loss
D000648,"Amnesia, Retrograde","memory loss, retrograde"
D000708,Anaplasia,anaplasia
D000782,Aneuploidy,aneuploid cell
D000782,Aneuploidy,aneuploidy
D000787,Angina Pectoris,angina pectoris
D000788,"Angina Pectoris, Variant","angina pectoris, variant"
D000789,"Angina, Unstable","angina, unstable"
D000789,"Angina, Unstable",myocardial preinfarction syndrome
D000849,Anomia,anomia
D000849,Anomia,color anomia
D000855,Anorexia,anorexia
D000857,Olfaction Disorders,impaired olfaction
D000857,Olfaction Disorders,paraosmia
D000857,Olfaction Disorders,cacosmia
D000857,Olfaction Disorders,smell dysfunction
D000857,Olfaction Disorders,olfaction disorders
D000857,Olfaction Disorders,phantosmia
D000857,Olfaction Disorders,olfactory impairment
D000860,Hypoxia,anoxia
D000860,Hypoxia,hypoxemia
D000860,Hypoxia,anoxemia
D000860,Hypoxia,hypoxia
D001037,Aphasia,"aphasia, functional"
D001037,Aphasia,"aphasia, graphomotor"
D001037,Aphasia,"aphasia, semantic"
D001037,Aphasia,aphasia
D001037,Aphasia,"aphasia, acquired"
D001037,Aphasia,"aphasia, auditory discriminatory"
D001037,Aphasia,"aphasia, ageusic"
D001037,Aphasia,"aphasia, mixed"
D001037,Aphasia,dysphasia
D001037,Aphasia,"aphasia, post-ictal"
D001037,Aphasia,"aphasia, commisural"
D001037,Aphasia,dejerine-lichtheim phenomenon
D001037,Aphasia,"aphasia, global"
D001037,Aphasia,"aphasia, syntactical"
D001037,Aphasia,"aphasia, post-traumatic"
D001037,Aphasia,"aphasia, progressive"
D001037,Aphasia,"aphasia, intellectual"
D001039,"Aphasia, Broca","aphasia, expressive"
D001039,"Aphasia, Broca","aphasia, broca"
D001039,"Aphasia, Broca","aphasia, ataxic"
D001039,"Aphasia, Broca","aphasia, anterior"
D001041,"Aphasia, Wernicke","aphasia, posterior"
D001041,"Aphasia, Wernicke",receptive aphasia
D001041,"Aphasia, Wernicke","aphasia, wernicke"
D001041,"Aphasia, Wernicke","aphasia, jargon"
D001044,Aphonia,aphonia paralytica
D001044,Aphonia,functional aphonia
D001044,Aphonia,aphonia
D001044,Aphonia,spastic aphonia
D001049,Apnea,apnea
D001068,Feeding and Eating Disorders,feeding disorders
D001068,Feeding and Eating Disorders,feeding and eating disorders
D001068,Feeding and Eating Disorders,eating disorders
D001068,Feeding and Eating Disorders,appetite disorders
D001072,Apraxias,"apraxia, gestural"
D001072,Apraxias,"apraxia, verbal"
D001072,Apraxias,apraxia of phonation
D001072,Apraxias,apraxias
D001072,Apraxias,"apraxia, facial-oral"
D001072,Apraxias,"apraxia, motor"
D001072,Apraxias,ideational apraxia
D001072,Apraxias,"apraxia, articulatory"
D001072,Apraxias,"apraxia, oral"
D001072,Apraxias,dressing apraxia
D001072,Apraxias,"apraxia, developmental verbal"
D001145,"Arrhythmias, Cardiac","arrhythmias, cardiac"
D001146,"Arrhythmia, Sinus","arrhythmia, sinus"
D001159,Arterio-Arterial Fistula,arterio-arterial fistula
D001164,Arteriovenous Fistula,arteriovenous aneurysm
D001164,Arteriovenous Fistula,arteriovenous fistula
D001184,Articulation Disorders,"articulation disorders, developmental"
D001184,Articulation Disorders,unintelligible articulation
D001184,Articulation Disorders,articulation disorders
D001201,Ascites,ascites
D001237,Asphyxia,asphyxia
D001247,Asthenia,asthenia
D001259,Ataxia,"ataxia, truncal"
D001259,Ataxia,"ataxia, motor"
D001259,Ataxia,"ataxia, sensory"
D001259,Ataxia,ataxia
D001259,Ataxia,"tremor, rubral"
D001259,Ataxia,dyscoordination
D001259,Ataxia,"ataxia, appendicular"
D001264,Athetosis,athetosis
D001281,Atrial Fibrillation,persistent atrial fibrillation
D001281,Atrial Fibrillation,paroxysmal atrial fibrillation
D001281,Atrial Fibrillation,familial atrial fibrillation
D001281,Atrial Fibrillation,atrial fibrillation
D001282,Atrial Flutter,atrial flutter
D001284,Atrophy,atrophy
D001308,Auditory Perceptual Disorders,auditory perceptual disorders
D001308,Auditory Perceptual Disorders,auditory inattention
D001329,Autolysis,autolysis
D001416,Back Pain,back pain with radiation
D001416,Back Pain,vertebrogenic pain syndrome
D001416,Back Pain,back pain
D001416,Back Pain,back pain without radiation
D001658,Biliary Fistula,biliary fistula
D001724,Birth Weight,birth weight
D001744,Urinary Bladder Calculi,urinary bladder calculi
D001747,Urinary Bladder Fistula,urinary bladder fistula
D001750,"Urinary Bladder, Neurogenic","urinary bladder, neurogenic"
D001750,"Urinary Bladder, Neurogenic",urinary bladder neurogenesis
D001750,"Urinary Bladder, Neurogenic","neurogenic urinary bladder, atonic"
D001750,"Urinary Bladder, Neurogenic","neurogenic urinary bladder, spastic"
D001750,"Urinary Bladder, Neurogenic","neurogenic urinary bladder, uninhibited"
D001752,Blast Crisis,blast crisis
D001766,Blindness,"blindness, legal"
D001766,Blindness,"blindness, monocular"
D001766,Blindness,"blindness, unilateral"
D001766,Blindness,"blindness, acquired"
D001766,Blindness,"blindness, hysterical"
D001766,Blindness,"blindness, transient"
D001766,Blindness,"blindness, bilateral"
D001766,Blindness,amaurosis
D001766,Blindness,blindness
D001766,Blindness,sudden visual loss
D001768,Blister,blister
D001832,Body Temperature Changes,body temperature changes
D001835,Body Weight,body weight
D001836,Body Weight Changes,body weight changes
D001919,Bradycardia,bradycardia
D001925,"Brain Damage, Chronic","brain damage, chronic"
D001926,Brain Death,brain death
D001926,Brain Death,irreversible coma
D001983,Bronchial Fistula,bronchial fistula
D002032,Bulimia,bulimia
D002037,Bundle-Branch Block,fascicular block
D002037,Bundle-Branch Block,right bundle-branch block
D002037,Bundle-Branch Block,posterior fascicular block
D002037,Bundle-Branch Block,bundle-branch block
D002037,Bundle-Branch Block,left bundle-branch block
D002037,Bundle-Branch Block,anterior fascicular block
D002100,Cachexia,cachexia
D002102,Cadaver,cadaver
D002137,Calculi,calculi
D002178,"Candidiasis, Chronic Mucocutaneous","candidiasis, chronic mucocutaneous"
D002303,"Cardiac Output, Low",low cardiac output syndrome
D002303,"Cardiac Output, Low","cardiac output, low"
D002375,Catalepsy,cerea flexibilitas
D002375,Catalepsy,catalepsy
D002388,Catastrophic Illness,catastrophic illness
D002389,Catatonia,schizophreniform catatonia
D002389,Catatonia,"catatonia, malignant"
D002389,Catatonia,catatonia
D002389,Catatonia,"catatonia, organic"
D002471,"Cell Transformation, Neoplastic","cell transformation, neoplastic"
D002472,"Cell Transformation, Viral","cell transformation, viral"
D002481,Cellulitis,cellulitis
D002481,Cellulitis,phlegmon
D002524,Cerebellar Ataxia,hypermetria
D002524,Cerebellar Ataxia,adiadochokinesis
D002524,Cerebellar Ataxia,cerebellar dysmetria
D002524,Cerebellar Ataxia,cerebellar ataxia
D002524,Cerebellar Ataxia,cerebellar hemiataxia
D002534,"Hypoxia, Brain","anoxia, brain"
D002534,"Hypoxia, Brain",anoxic brain damage
D002534,"Hypoxia, Brain",hypoxic brain damage
D002534,"Hypoxia, Brain","hypoxia, brain"
D002543,Cerebral Hemorrhage,cerebral hemorrhage
D002544,Cerebral Infarction,"cerebral infarction, right hemisphere"
D002544,Cerebral Infarction,anterior choroidal artery infarction
D002544,Cerebral Infarction,"cerebral infarction, left hemisphere"
D002544,Cerebral Infarction,subcortical infarction
D002544,Cerebral Infarction,cerebral infarction
D002544,Cerebral Infarction,posterior choroidal artery infarction
D002558,Cerebrospinal Fluid Otorrhea,cerebrospinal fluid otorrhea
D002558,Cerebrospinal Fluid Otorrhea,"cerebrospinal fluid otorrhea, traumatic"
D002558,Cerebrospinal Fluid Otorrhea,"cerebrospinal fluid otorrhea, spontaneous"
D002559,Cerebrospinal Fluid Rhinorrhea,cerebrospinal fluid rhinorrhea
D002559,Cerebrospinal Fluid Rhinorrhea,"cerebrospinal fluid rhinorrhea, post-traumatic"
D002559,Cerebrospinal Fluid Rhinorrhea,"cerebrospinal fluid rhinorrhea, spontaneous"
D002637,Chest Pain,precordial catch syndrome
D002637,Chest Pain,chest pain
D002639,Cheyne-Stokes Respiration,cheyne-stokes respiration
D002819,Chorea,"chorea, benign hereditary"
D002819,Chorea,chorea
D002819,Chorea,"dyskinesias, paroxysmal"
D002819,Chorea,"chorea, rheumatic"
D002819,Chorea,"chorea, chronic progressive"
D002819,Chorea,"chorea, senile"
D002819,Chorea,hereditary chorea
D002828,Choristoma,choristoma
D002832,Choroid Hemorrhage,choroid hemorrhage
D002869,Chromosome Aberrations,autosome abnormalities
D002869,Chromosome Aberrations,chromosome aberrations
D002872,Chromosome Deletion,partial monosomy
D002872,Chromosome Deletion,chromosome deletion
D002873,Chromosome Fragility,chromosome fragility
D002908,Chronic Disease,chronic disease
D002908,Chronic Disease,chronic condition
D002908,Chronic Disease,chronically ill
D002921,Cicatrix,cicatrization
D002921,Cicatrix,cicatrix
D003043,Cocarcinogenesis,cocarcinogenesis
D003111,Colonic Polyps,colonic polyps
D003117,Color Vision Defects,"color blindness, red-green"
D003117,Color Vision Defects,monochromatopsia
D003117,Color Vision Defects,"color blindness, inherited"
D003117,Color Vision Defects,color blindness
D003117,Color Vision Defects,color vision defects
D003117,Color Vision Defects,"color blindness, green"
D003117,Color Vision Defects,"color blindness, acquired"
D003117,Color Vision Defects,"color blindness, red"
D003117,Color Vision Defects,achromatopsia
D003117,Color Vision Defects,"color blindness, blue"
D003128,Coma,pseudocoma
D003128,Coma,coma
D003141,Communicable Diseases,communicable diseases
D003147,Communication Disorders,communication disabilities
D003147,Communication Disorders,acquired communication disorders
D003147,Communication Disorders,neurogenic communication disorders
D003147,Communication Disorders,"communication disorders, developmental"
D003147,Communication Disorders,communication disorders
D003147,Communication Disorders,communicative dysfunction
D003147,Communication Disorders,childhood communication disorders
D003218,Condylomata Acuminata,condylomata acuminata
D003221,Confusion,confusion
D003221,Confusion,bewilderment
D003221,Confusion,"confusion, post-ictal"
D003221,Confusion,"confusion, reactive"
D003221,Confusion,disorientation
D003244,Consciousness Disorders,"consciousness, level depressed"
D003244,Consciousness Disorders,semiconsciousness
D003244,Consciousness Disorders,consciousness disorders
D003244,Consciousness Disorders,"consciousness, level altered"
D003248,Constipation,constipation
D003248,Constipation,dyschezia
D003248,Constipation,colonic inertia
D003251,"Constriction, Pathologic","constriction, pathologic"
D003289,Convalescence,convalescence
D003294,"Seizures, Febrile","seizure, febrile, simple"
D003294,"Seizures, Febrile","seizure, febrile, complex"
D003294,"Seizures, Febrile","seizures, febrile"
D003371,Cough,cough
D003428,Cross Infection,"infections, hospital"
D003428,Cross Infection,cross infection
D003490,Cyanosis,cyanosis
D003560,Cysts,cysts
D003638,Deafness,"hearing loss, extreme"
D003638,Deafness,deafness
D003638,Deafness,"deafness, acquired"
D003638,Deafness,deafness permanent
D003638,Deafness,prelingual deafness
D003638,Deafness,"hearing loss, complete"
D003638,Deafness,deaf mutism
D003639,"Hearing Loss, Sudden","deafness, sudden"
D003639,"Hearing Loss, Sudden","hearing loss, sudden"
D003643,Death,death
D003643,Death,cardiac death
D003643,Death,determination of death
D003643,Death,near-death experience
D003645,"Death, Sudden","death, sudden"
D003655,Decerebrate State,decorticate state
D003655,Decerebrate State,decorticate rigidity
D003655,Decerebrate State,decerebrate posturing
D003655,Decerebrate State,decerebrate state
D003681,Dehydration,dehydration
D003681,Dehydration,water stress
D003693,Delirium,delirium of mixed origin
D003693,Delirium,subacute delirium
D003693,Delirium,delirium
D003728,Dental Calculus,dental calculus
D003751,Dental Fistula,dental fistula
D003790,Dental Pulp Necrosis,dental pulp necrosis
D003790,Dental Pulp Necrosis,dental pulp autolysis
D003790,Dental Pulp Necrosis,pulp mummification
D003790,Dental Pulp Necrosis,"gangrene, dental pulp"
D003967,Diarrhea,diarrhea
D003968,"Diarrhea, Infantile","diarrhea, infantile"
D004108,"Dilatation, Pathologic","dilatation, pathologic"
D004172,Diplopia,"diplopia, unilateral"
D004172,Diplopia,"diplopia, cortical"
D004172,Diplopia,polyopsia
D004172,Diplopia,"diplopia, vertical"
D004172,Diplopia,"diplopia, refractive"
D004172,Diplopia,diplopia
D004172,Diplopia,"diplopia, horizontal"
D004172,Diplopia,"diplopia, intermittent"
D004194,Disease,disease
D004198,Disease Susceptibility,disease susceptibility
D004200,Diseases in Twins,diseases in twins
D004240,Diverticulum,diverticulum
D004240,Diverticulum,diverticulosis
D004241,"Diverticulum, Colon","diverticulum, colon"
D004244,Dizziness,dizziness
D004244,Dizziness,orthostasis
D004244,Dizziness,lightheadedness
D004332,Drowning,drowning
D004377,Dumping Syndrome,dumping syndrome
D004401,Dysarthria,"dysarthria, spastic"
D004401,Dysarthria,"dysarthria, guttural"
D004401,Dysarthria,"dysarthria, flaccid"
D004401,Dysarthria,hyperkinetic dysarthria
D004401,Dysarthria,hypokinetic dysarthria
D004401,Dysarthria,dysarthria
D004401,Dysarthria,"dysarthria, mixed"
D004401,Dysarthria,"dysarthria, scanning"
D004408,Dysgeusia,"taste, altered"
D004408,Dysgeusia,dysgeusia
D004409,"Dyskinesia, Drug-Induced","dyskinesia, drug-induced"
D004409,"Dyskinesia, Drug-Induced","dyskinesia, medication-induced"
D004410,Dyslexia,reading disorder
D004410,Dyslexia,dyslexia
D004410,Dyslexia,"reading disorder, developmental"
D004410,Dyslexia,alexia
D004411,"Dyslexia, Acquired",acquired spelling dyslexia
D004411,"Dyslexia, Acquired",acquired global dyslexia
D004411,"Dyslexia, Acquired","alexia, acquired"
D004411,"Dyslexia, Acquired","dyslexia, acquired"
D004412,Dysmenorrhea,dysmenorrhea
D004415,Dyspepsia,dyspepsia
D004417,Dyspnea,trepopnea
D004417,Dyspnea,rest dyspnea
D004417,Dyspnea,dyspnea
D004417,Dyspnea,platypnea
D004417,Dyspnea,orthopnea
D004418,"Dyspnea, Paroxysmal","dyspnea, paroxysmal"
D004418,"Dyspnea, Paroxysmal",paroxysmal nocturnal dyspnea
D004418,"Dyspnea, Paroxysmal","asthma, cardiac"
D004421,Dystonia,"dystonia, diurnal"
D004421,Dystonia,"dystonia, limb"
D004421,Dystonia,dystonia
D004421,Dystonia,"dystonia, paroxysmal"
D004433,Earache,earache
D004438,Ecchymosis,ecchymosis
D004454,Echolalia,echolalia
D004487,Edema,edema
D004487,Edema,anasarca
D004489,"Edema, Cardiac","edema, cardiac"
D004614,Emaciation,emaciation
D004630,Emergencies,emergencies
D004646,Emphysema,emphysema
D004653,Empyema,empyema
D004654,"Empyema, Tuberculous","empyema, tuberculous"
D004673,"Encephalomyelitis, Acute Disseminated","encephalomyelitis, postexanthem"
D004673,"Encephalomyelitis, Acute Disseminated",postinfectious encephalomyelitis
D004673,"Encephalomyelitis, Acute Disseminated","encephalomyelitis, acute disseminated"
D004673,"Encephalomyelitis, Acute Disseminated","encephalitis, post-vaccinal"
D004677,Encephalocele,acquired encephalocele
D004677,Encephalocele,cerebellar herniation
D004677,Encephalocele,encephalocele
D004677,Encephalocele,frontal encephalocele
D004677,Encephalocele,occipital encephalocele
D004677,Encephalocele,"encephalocele, sincipital"
D004688,Encopresis,encopresis
D004803,Eosinophilic Granuloma,eosinophilic granuloma
D004844,Epistaxis,epistaxis
D004884,Eructation,eructation
D004890,Erythema,erythema
D004936,"Diverticulum, Esophageal","diverticulum, esophageal"
D004937,Esophageal Fistula,esophageal fistula
D005117,"Cardiac Complexes, Premature","cardiac complexes, premature"
D005119,Extravasation of Diagnostic and Therapeutic Materials,extravasation of contrast media
D005119,Extravasation of Diagnostic and Therapeutic Materials,extravasation of diagnostic and therapeutic materials
D005130,Eye Hemorrhage,eye hemorrhage
D005132,Eye Manifestations,eye manifestations
D005146,Facial Asymmetry,facial asymmetry
D005157,Facial Pain,orofacial pain
D005157,Facial Pain,neuralgic facial pain
D005157,Facial Pain,facial pain
D005157,Facial Pain,craniofacial pain
D005157,Facial Pain,myofacial pain
D005158,Facial Paralysis,facial paralysis
D005158,Facial Paralysis,hemifacial paralysis
D005158,Facial Paralysis,"facial palsy, lower motor neuron"
D005158,Facial Paralysis,"facial palsy, upper motor neuron"
D005158,Facial Paralysis,facial paresis
D005183,Failure to Thrive,failure to thrive
D005207,Fasciculation,"fasciculation, tongue"
D005207,Fasciculation,"fasciculation, benign"
D005207,Fasciculation,"fasciculation, skeletal muscle"
D005207,Fasciculation,fasciculation
D005218,Fat Necrosis,fat necrosis
D005221,Fatigue,lassitude
D005221,Fatigue,fatigue
D005222,Mental Fatigue,mental fatigue
D005262,Feminization,feminization
D005271,Femur Head Necrosis,femur head necrosis
D005271,Femur Head Necrosis,"necrosis, avascular, of femur head"
D005271,Femur Head Necrosis,aseptic necrosis of femur head
D005311,Fetal Hypoxia,fetal anoxia
D005311,Fetal Hypoxia,fetal hypoxia
D005313,Fetal Death,fetal death
D005313,Fetal Death,fetal mummification
D005316,Fetal Distress,fetal distress
D005317,Fetal Growth Retardation,fetal growth retardation
D005320,Fetal Macrosomia,fetal macrosomia
D005327,Fetal Resorption,fetal resorption
D005334,Fever,fever
D005335,Fever of Unknown Origin,fever of unknown origin
D005355,Fibrosis,cirrhosis
D005355,Fibrosis,fibrosis
D005402,Fistula,fistula
D005414,Flatulence,flatulence
D005483,Flushing,flushing
D005549,Foreign-Body Reaction,foreign-body reaction
D005683,Gagging,gagging
D005734,Gangrene,gangrene
D005747,Gastric Fistula,gastric fistula
D005862,Gerstmann Syndrome,developmental gerstmann's syndrome
D005862,Gerstmann Syndrome,gerstmann syndrome 2
D005862,Gerstmann Syndrome,gerstmann syndrome
D005862,Gerstmann Syndrome,acquired gerstmann syndrome
D005884,Gingival Hemorrhage,gingival hemorrhage
D005911,Gliosis,glial scar
D005911,Gliosis,gliosis
D005911,Gliosis,astrocytosis
D005926,Glossalgia,glossalgia
D005926,Glossalgia,glossopyrosis
D006083,"Graft Occlusion, Vascular","graft occlusion, vascular"
D006099,Granuloma,granuloma
D006101,"Granuloma, Giant Cell","granuloma, giant cell"
D006101,"Granuloma, Giant Cell","epulis, giant cell"
D006101,"Granuloma, Giant Cell","granuloma, giant cell reparative"
D006102,"Granuloma, Laryngeal","granuloma, laryngeal"
D006104,"Granuloma, Plasma Cell","granuloma, plasma cell"
D006104,"Granuloma, Plasma Cell",inflammatory pseudotumor
D006105,"Granulomatous Disease, Chronic","granulomatous disease, chronic"
D006105,"Granulomatous Disease, Chronic",autosomal recessive chronic granulomatous disease
D006105,"Granulomatous Disease, Chronic","granulomatous disease, chronic, x-linked"
D006130,Growth Disorders,growth disorders
D006209,Halitosis,halitosis
D006212,Hallucinations,"hallucinations, visual, unformed"
D006212,Hallucinations,hallucinations
D006212,Hallucinations,"hallucinations, hypnapompic"
D006212,Hallucinations,"hallucinations, visual"
D006212,Hallucinations,"hallucinations, olfactory"
D006212,Hallucinations,hallucination of body sensation
D006212,Hallucinations,"hallucinations, kinesthetic"
D006212,Hallucinations,"hallucinations, gustatory"
D006212,Hallucinations,"hallucinations, tactile"
D006212,Hallucinations,"hallucinations, auditory"
D006212,Hallucinations,"hallucinations, mood incongruent"
D006212,Hallucinations,"hallucinations, mood congruent"
D006212,Hallucinations,"hallucinations, dissociative"
D006212,Hallucinations,"hallucinations, hypnagogic"
D006212,Hallucinations,"hallucinations, organic"
D006212,Hallucinations,"hallucinations, elementary"
D006212,Hallucinations,"hallucinations, visual, formed"
D006212,Hallucinations,"hallucinations, somatic"
D006212,Hallucinations,"hallucinations, formed, of people"
D006212,Hallucinations,"hallucinations, internal body sensation"
D006212,Hallucinations,"hallucinations, sensory"
D006212,Hallucinations,"hallucinations, reflex"
D006212,Hallucinations,"hallucinations, verbal auditory"
D006261,Headache,retro-ocular headache
D006261,Headache,periorbital headache
D006261,Headache,headache
D006261,Headache,generalized headache
D006261,Headache,vertex headache
D006261,Headache,ocular headache
D006261,Headache,unilateral headache
D006261,Headache,sharp headache
D006261,Headache,throbbing headache
D006261,Headache,orthostatic headache
D006261,Headache,bilateral headache
D006311,Hearing Disorders,dysacusis
D006311,Hearing Disorders,distorted hearing
D006311,Hearing Disorders,paracousis
D006311,Hearing Disorders,hearing disorders
D006312,"Hearing Loss, Bilateral","hearing loss, bilateral"
D006312,"Hearing Loss, Bilateral",bilateral deafness
D006313,"Hearing Loss, Central",cortical deafness
D006313,"Hearing Loss, Central","hearing loss, central"
D006314,"Hearing Loss, Conductive","hearing loss, conductive"
D006315,"Hearing Loss, Functional","hearing loss, functional"
D006316,"Hearing Loss, High-Frequency","hearing loss, high-frequency"
D006317,"Hearing Loss, Noise-Induced","hearing loss, noise-induced"
D006317,"Hearing Loss, Noise-Induced",acoustic trauma
D006319,"Hearing Loss, Sensorineural","hearing loss, cochlear"
D006319,"Hearing Loss, Sensorineural","hearing loss, sensorineural"
D006327,Heart Block,auriculo-ventricular dissociation
D006327,Heart Block,heart block
D006332,Cardiomegaly,cardiac hypertrophy
D006332,Cardiomegaly,cardiomegaly
D006337,Heart Murmurs,heart murmurs
D006337,Heart Murmurs,innocent murmurs
