mesh_ui,canonical,synonym
D016609,"Neoplasms, Second Primary","neoplasms, therapy-associated"
D016609,"Neoplasms, Second Primary","cancer, second primary"
D016609,"Neoplasms, Second Primary",therapy-associated cancer
D016609,"Neoplasms, Second Primary","neoplasms, second primary"
D016640,"Diabetes, Gestational","diabetes, gestational"
D016643,"Encephalopathy, Bovine Spongiform","encephalopathy, bovine spongiform"
D016649,Primary Ovarian Insufficiency,fragile x-associated primary ovarian insufficiency
D016649,Primary Ovarian Insufficiency,"hypergonadotropic ovarian failure, x-linked"
D016649,Primary Ovarian Insufficiency,primary ovarian insufficiency
D016649,Primary Ovarian Insufficiency,gonadotropin-resistant ovary syndrome
D016657,Cerebral Amyloid Angiopathy,sporadic cerebral amyloid angiopathy
D016657,Cerebral Amyloid Angiopathy,cerebral amyloid angiopathy
D016659,Psoas Abscess,psoas abscess
D016672,Zenker Diverticulum,zenker diverticulum
D016672,Zenker Diverticulum,posterior pharyngeal pouch
D016697,Herpes Zoster Oticus,herpes zoster oticus
D016706,"Still's Disease, Adult-Onset","still's disease, adult-onset"
D016715,Proteus Syndrome,proteus syndrome
D016715,Proteus Syndrome,proteus-like syndrome
D016720,Pneumocystis Infections,pneumocystis infections
D016720,Pneumocystis Infections,pneumocystis jirovecii infection
D016724,"Empyema, Pleural","empyema, pleural"
D016726,"Plasma Cell Granuloma, Pulmonary","plasma cell granuloma, pulmonary"
D016727,Orbital Pseudotumor,orbital pseudotumor
D016727,Orbital Pseudotumor,"plasma cell granuloma, orbital"
D016731,Erythema Infectiosum,erythema infectiosum
D016736,Antiphospholipid Syndrome,antiphospholipid syndrome
D016738,Alagille Syndrome,alagille syndrome
D016738,Alagille Syndrome,alagille syndrome 2
D016738,Alagille Syndrome,alagille syndrome 1
D016738,Alagille Syndrome,paucity of interlobular bile ducts
D016750,Stiff-Person Syndrome,stiff-person syndrome
D016750,Stiff-Person Syndrome,hereditary hyperekplexia
D016750,Stiff-Person Syndrome,familial hyperekplexia
D016751,Hepatitis E,hepatitis e
D016757,"Death, Sudden, Cardiac",sudden cardiac arrest
D016757,"Death, Sudden, Cardiac","death, sudden, cardiac"
D016766,Feline Infectious Peritonitis,feline infectious peritonitis
D016767,Caroli Disease,caroli disease
D016769,Embolism and Thrombosis,embolism and thrombosis
D016770,Ciliophora Infections,ciliophora infections
D016773,"Leishmaniasis, Cutaneous","leishmaniasis, cutaneous"
D016773,"Leishmaniasis, Cutaneous",oriental sore
D016773,"Leishmaniasis, Cutaneous","leishmaniasis, new world"
D016774,"Leishmaniasis, Diffuse Cutaneous","leishmaniasis, diffuse cutaneous"
D016776,Blastocystis Infections,blastocystis hominis infections
D016776,Blastocystis Infections,blastocystis infections
D016778,"Malaria, Falciparum","malaria, falciparum"
D016779,"Malaria, Cerebral",malaria meningitis
D016779,"Malaria, Cerebral","malaria, cerebral"
D016780,"Malaria, Vivax","malaria, vivax"
D016781,"Toxoplasmosis, Cerebral",intracranial toxoplasmosis
D016781,"Toxoplasmosis, Cerebral",neurotoxoplasmosis
D016781,"Toxoplasmosis, Cerebral","toxoplasmosis, central nervous system"
D016781,"Toxoplasmosis, Cerebral","toxoplasmosis, cerebral"
D016849,"Keratitis, Herpetic","keratitis, herpetic"
D016862,"Tuberculoma, Intracranial","tuberculoma, intracranial"
D016862,"Tuberculoma, Intracranial","abscess, tubercular, intracranial"
D016863,Bacillaceae Infections,bacillaceae infections
D016864,Li-Fraumeni Syndrome,li-fraumeni syndrome
D016866,Bacteroidaceae Infections,bacteroidaceae infections
D016868,Serratia Infections,serratia infections
D016869,Ureaplasma Infections,ureaplasma infections
D016870,Neisseriaceae Infections,neisseriaceae infections
D016871,Pasteurellaceae Infections,pasteurellaceae infections
D016873,Ehrlichiosis,human ehrlichiosis
D016873,Ehrlichiosis,ehrlichiosis
D016873,Ehrlichiosis,ehrlichia ewingii infection
D016873,Ehrlichiosis,ehrlichia chaffeensis infection
D016878,POEMS Syndrome,poems syndrome
D016881,Microsporidiosis,microsporidiosis
D016883,Diabetic Ketoacidosis,diabetic ketoacidosis
D016884,"Polyendocrinopathies, Autoimmune",polyglandular type i autoimmune syndrome
D016884,"Polyendocrinopathies, Autoimmune",polyglandular type ii autoimmune syndrome
D016884,"Polyendocrinopathies, Autoimmune","polyendocrinopathies, autoimmune"
D016884,"Polyendocrinopathies, Autoimmune",polyglandular type iii autoimmune syndrome
D016888,Angiodysplasia,angiodysplasia
D016889,Endometrial Neoplasms,endometrial neoplasms
D016889,Endometrial Neoplasms,endometrial carcinoma
D016890,Encephalitozoonosis,encephalitozoonosis
D016891,"Polycystic Kidney, Autosomal Dominant","polycystic kidney, autosomal dominant"
D016891,"Polycystic Kidney, Autosomal Dominant","polycystic kidney, type 1 autosomal dominant disease"
D016891,"Polycystic Kidney, Autosomal Dominant","polycystic kidney, type 2 autosomal dominant disease"
D016893,Carotid Stenosis,external carotid artery stenosis
D016893,Carotid Stenosis,common carotid artery stenosis
D016893,Carotid Stenosis,carotid stenosis
D016893,Carotid Stenosis,internal carotid artery stenosis
D016893,Carotid Stenosis,carotid artery plaque
D016893,Carotid Stenosis,carotid ulcer
D016905,Gram-Negative Bacterial Infections,gram-negative bacterial infections
D016908,Gram-Positive Bacterial Infections,gram-positive bacterial infections
D016916,"Joint Deformities, Acquired","joint deformities, acquired"
D016917,"Angiomatosis, Bacillary","angiomatosis, bacillary"
D016917,"Angiomatosis, Bacillary",bacillary peliosis
D016918,"Arthritis, Reactive","arthritis, reactive"
D016918,"Arthritis, Reactive",reiter syndrome
D016919,"Meningitis, Cryptococcal",cerebral cryptococcosis
D016919,"Meningitis, Cryptococcal","meningitis, cryptococcal"
D016919,"Meningitis, Cryptococcal",granulomous cerebral cryptococcosis
D016920,"Meningitis, Bacterial","meningitis, bacterial"
D016921,"Meningitis, Fungal","meningitis, fungal"
D016921,"Meningitis, Fungal","pachymeningitis, fungal"
D017001,Tooth Demineralization,tooth demineralization
D017029,"Epilepsy, Complex Partial",cryptogenic partial complex epilepsy
D017029,"Epilepsy, Complex Partial","epilepsy, symptomatic, partial complex"
D017029,"Epilepsy, Complex Partial","epilepsy, complex partial"
D017034,"Epilepsy, Frontal Lobe","epilepsy, opercular"
D017034,"Epilepsy, Frontal Lobe","epilepsy, frontal lobe"
D017034,"Epilepsy, Frontal Lobe","epilepsy, anterior fronto-polar"
D017034,"Epilepsy, Frontal Lobe","epilepsy, supplementary motor"
D017034,"Epilepsy, Frontal Lobe","frontal epilepsy, benign, childhood"
D017034,"Epilepsy, Frontal Lobe","epilepsy, orbito-frontal"
D017034,"Epilepsy, Frontal Lobe","epilepsy, cingulate"
D017036,Epilepsia Partialis Continua,chronic progressive epilepsia partialis continua
D017036,Epilepsia Partialis Continua,epilepsia partialis continua
D017042,"Phenylketonuria, Maternal","phenylketonuria, maternal"
D017043,Chalazion,chalazion
D017044,"Polycystic Kidney, Autosomal Recessive","polycystic kidney, autosomal recessive"
D017074,Common Variable Immunodeficiency,"hypogammaglobulinemia, acquired"
D017074,Common Variable Immunodeficiency,common variable immunodeficiency
D017074,Common Variable Immunodeficiency,"immunoglobulin deficiency, late-onset"
D017085,alpha-Thalassemia,alpha-thalassemia
D017086,beta-Thalassemia,beta-thalassemia
D017086,beta-Thalassemia,thalassemia intermedia
D017086,beta-Thalassemia,thalassemia major
D017086,beta-Thalassemia,hemoglobin f disease
D017086,beta-Thalassemia,thalassemia minor
D017088,AIDS-Related Opportunistic Infections,aids-related opportunistic infections
D017091,"Colitis, Ischemic","colitis, ischemic"
D017092,"Porphyria, Erythropoietic",deficiency of uroporphyrinogen iii synthase
D017092,"Porphyria, Erythropoietic","porphyria, erythropoietic"
D017093,Liver Failure,liver failure
D017094,"Porphyrias, Hepatic","porphyrias, hepatic"
D017096,Prion Diseases,"human transmissible spongiform encephalopathies, inherited"
D017096,Prion Diseases,prion diseases
D017098,IgA Deficiency,iga deficiency
D017099,IgG Deficiency,igg deficiency
D017109,"Akathisia, Drug-Induced","akathisia, tardive"
D017109,"Akathisia, Drug-Induced",pseudoakathisia
D017109,"Akathisia, Drug-Induced","akathisia, drug-induced"
D017114,"Liver Failure, Acute","liver failure, fulminant"
D017114,"Liver Failure, Acute","liver failure, acute"
D017118,"Porphyria, Acute Intermittent","porphyria, acute intermittent"
D017118,"Porphyria, Acute Intermittent",hydroxymethylbilane synthase deficiency
D017119,Porphyria Cutanea Tarda,porphyria cutanea tarda
D017121,"Porphyria, Hepatoerythropoietic","porphyria, hepatoerythropoietic"
D017129,Anisakiasis,anisakiasis
D017169,"Neoplasms, Post-Traumatic","malignancies, post-traumatic"
D017169,"Neoplasms, Post-Traumatic","neoplasms, post-traumatic"
D017180,"Tachycardia, Ventricular",idiopathic ventricular tachycardia
D017180,"Tachycardia, Ventricular","tachycardia, ventricular"
D017180,"Tachycardia, Ventricular",nonsustained ventricular tachycardia
D017180,"Tachycardia, Ventricular",ventricular tachyarrhythmias
D017180,"Tachycardia, Ventricular",paroxysmal supraventricular tachycardia
D017188,Adenophorea Infections,adenophorea infections
D017189,Enoplida Infections,dioctophyma renale infections
D017189,Enoplida Infections,capillaria hepatica infection
D017189,Enoplida Infections,capillaria philippinensis infection
D017189,Enoplida Infections,capillariasis
D017189,Enoplida Infections,enoplida infections
D017190,Secernentea Infections,secernentea infections
D017191,Ascaridida Infections,ascaridida infections
D017191,Ascaridida Infections,raccoon roundworm encephalitis
D017191,Ascaridida Infections,baylisascaris procyonis infection
D017192,"Skin Diseases, Bacterial","skin diseases, bacterial"
D017193,"Skin Diseases, Viral","skin diseases, viral"
D017194,Oxyurida Infections,oxyurida infections
D017196,Rhabditida Infections,rhabditida infections
D017202,Myocardial Ischemia,myocardial ischemia
D017204,Angelman Syndrome,angelman syndrome
D017205,Spirurida Infections,habronemiasis
D017205,Spirurida Infections,spirurida infections
D017206,Strongylida Infections,syngamiasis
D017206,Strongylida Infections,stephanurus dentatus infections
D017206,Strongylida Infections,angiostrongylus infections
D017206,Strongylida Infections,strongylida infections
D017213,Root Caries,root caries
D017213,Root Caries,"caries, cervical"
D017219,Gastric Outlet Obstruction,gastric outlet obstruction
D017227,Toxascariasis,toxascariasis
D017229,Enterobiasis,enterobiasis
D017237,Mitochondrial Encephalomyopathies,mitochondrial encephalomyopathies
D017240,Mitochondrial Myopathies,pleoconial myopathies
D017240,Mitochondrial Myopathies,luft disease
D017240,Mitochondrial Myopathies,mitochondrial myopathies
D017240,Mitochondrial Myopathies,megaconial myopathies
D017241,MELAS Syndrome,melas syndrome
D017243,MERRF Syndrome,merrf syndrome
D017246,"Ophthalmoplegia, Chronic Progressive External","ophthalmoplegia, chronic progressive external"
D017250,Caliciviridae Infections,caliciviridae infections
D017250,Caliciviridae Infections,"infections, calicivirus"
D017250,Caliciviridae Infections,norovirus infections
D017253,Neurofibromatoses,neurofibromatosis 3
D017253,Neurofibromatoses,neurofibromatoses
D017254,Leukemic Infiltration,leukemic infiltration
D017271,Craniomandibular Disorders,craniomandibular disorders
D017282,Tick-Borne Diseases,tick-borne infections
D017282,Tick-Borne Diseases,tick-borne diseases
D017285,Polymyositis,polymyositis ossificans
D017285,Polymyositis,polymyositis
D017285,Polymyositis,"polymyositis, idiopathic"
D017359,HELLP Syndrome,hellp syndrome
D017379,"Hypertrophy, Left Ventricular","hypertrophy, left ventricular"
D017380,"Hypertrophy, Right Ventricular","hypertrophy, right ventricular"
D017436,Kallmann Syndrome,kallmann syndrome 2
D017436,Kallmann Syndrome,kallmann syndrome
D017436,Kallmann Syndrome,kallmann syndrome 3
D017436,Kallmann Syndrome,kallmann syndrome 1
D017437,Skin and Connective Tissue Diseases,skin and connective tissue diseases
D017441,Necrobiotic Disorders,necrobiotic disorders
D017443,"Skin Diseases, Eczematous","skin diseases, eczematous"
D017444,"Skin Diseases, Papulosquamous","skin diseases, papulosquamous"
D017445,"Skin Diseases, Vascular",cutaneous vasculitis
D017445,"Skin Diseases, Vascular","skin diseases, vascular"
D017449,"Dermatitis, Allergic Contact","dermatitis, allergic contact"
D017453,"Dermatitis, Irritant","dermatitis, irritant"
D017454,"Dermatitis, Photoallergic","dermatitis, photoallergic"
D017454,"Dermatitis, Photoallergic",photoallergy
D017484,"Dermatitis, Phototoxic","dermatitis, phototoxic"
D017484,"Dermatitis, Phototoxic",phototoxicity
D017486,Acneiform Eruptions,acneiform eruptions
D017488,"Hyperkeratosis, Epidermolytic","hyperkeratosis, epidermolytic"
D017490,"Ichthyosis, Lamellar",harlequin fetus
D017490,"Ichthyosis, Lamellar",ichthyosis congenita
D017490,"Ichthyosis, Lamellar","ichthyosis, lamellar"
D017490,"Ichthyosis, Lamellar",ichthyosis congenita ii
D017490,"Ichthyosis, Lamellar",collodion fetus
D017490,"Ichthyosis, Lamellar",ichthyosis congenita i
D017492,"Keratosis, Seborrheic","keratosis, seborrheic"
D017495,Hyperpigmentation,post-inflammatory hyperpigmentation
D017495,Hyperpigmentation,hyperpigmentation
D017496,Hypopigmentation,hypopigmentation
D017497,Hidradenitis Suppurativa,hidradenitis suppurativa
D017499,Porokeratosis,"porokeratosis, mibelli"
D017499,Porokeratosis,"porokeratosis, disseminated superficial actinic 2"
D017499,Porokeratosis,"porokeratosis, disseminated superficial actinic"
D017499,Porokeratosis,"porokeratosis, linear"
D017499,Porokeratosis,"porokeratosis, punctate"
D017499,Porokeratosis,porokeratosis
D017499,Porokeratosis,"porokeratosis, palmoplantar"
D017511,Pyoderma Gangrenosum,pyoderma gangrenosum
D017512,Lichenoid Eruptions,lichenoid eruptions
D017513,Lichen Nitidus,lichen nitidus
D017514,Pityriasis Lichenoides,pityriasis lichenoides et varioliformis acuta
D017514,Pityriasis Lichenoides,pityriasis lichenoides
D017514,Pityriasis Lichenoides,pityriasis lichenoides chronica
D017514,Pityriasis Lichenoides,habermann's disease
D017515,Pityriasis Rosea,pityriasis rosea
D017520,Mucinoses,mucinoses
D017541,"Aneurysm, False","aneurysm, false"
D017542,"Aneurysm, Ruptured","aneurysm, ruptured"
D017543,Iliac Aneurysm,iliac aneurysm
D017544,"Aortic Aneurysm, Abdominal","aortic aneurysm, abdominal"
D017545,"Aortic Aneurysm, Thoracic","aortic aneurysm, thoracic"
D017562,Postcholecystectomy Syndrome,postcholecystectomy syndrome
D017562,Postcholecystectomy Syndrome,postcholedochoduodenostomy syndrome
D017562,Postcholecystectomy Syndrome,postcholedochojejunostomy syndrome
D017562,Postcholecystectomy Syndrome,sump syndrome
D017562,Postcholecystectomy Syndrome,postcholedochostomy syndrome
D017563,"Lung Diseases, Interstitial","lung diseases, interstitial"
D017563,"Lung Diseases, Interstitial","pneumonia, interstitial"
D017564,Radiation Pneumonitis,radiation pneumonitis
D017565,"Sarcoidosis, Pulmonary","sarcoidosis, pulmonary"
D017566,Microvascular Angina,microvascular angina
D017573,Focal Epithelial Hyperplasia,focal epithelial hyperplasia
D017574,Parasystole,parasystole
D017577,Cutaneous Fistula,cutaneous fistula
D017588,Hyperandrogenism,hyperandrogenism
D017590,"Myelinolysis, Central Pontine","myelinolysis, central pontine"
D017590,"Myelinolysis, Central Pontine",extrapontine myelinolysis
D017593,Kleine-Levin Syndrome,familial kleine-levin syndrome
D017593,Kleine-Levin Syndrome,kleine-levin syndrome
D017599,Neuroectodermal Tumors,neuroectodermal tumors
D017600,"Neuroectodermal Tumor, Melanotic","neuroectodermal tumor, melanotic"
D017622,Periodontal Attachment Loss,periodontal attachment loss
D017624,WAGR Syndrome,wagr syndrome
D017674,Hypophosphatemia,hypophosphatemia
D017675,CREST Syndrome,crst syndrome
D017675,CREST Syndrome,crest syndrome
D017676,"Lichen Planus, Oral","lichen planus, oral"
D017681,Hypereosinophilic Syndrome,loeffler's endocarditis
D017681,Hypereosinophilic Syndrome,idiopathic hypereosinophilic syndrome
D017681,Hypereosinophilic Syndrome,"leukemia, eosinophilic"
D017681,Hypereosinophilic Syndrome,hypereosinophilic syndrome
D017682,Myocardial Stunning,myocardial stunning
D017682,Myocardial Stunning,stunned myocardium
D017682,Myocardial Stunning,"hibernation, myocardial"
D017688,Cholera Morbus,cholera morbus
D017689,Polydactyly,polydactyly
D017695,Soft Tissue Injuries,soft tissue injuries
D017696,"Myopathies, Nemaline",adult onset nemaline myopathy
D017696,"Myopathies, Nemaline","myopathies, nemaline"
D017696,"Myopathies, Nemaline","nemaline myopathy, autosomal recessive"
D017696,"Myopathies, Nemaline","nemaline myopathy, autosomal dominant"
D017696,"Myopathies, Nemaline","nemaline myopathy, late onset"
D017696,"Myopathies, Nemaline","nemaline myopathy, childhood onset"
D017700,"Embolism, Cholesterol","embolism, cholesterol"
D017703,Retropharyngeal Abscess,retropharyngeal abscess
D017714,Community-Acquired Infections,community-acquired infections
D017719,Diabetic Foot,"foot ulcer, diabetic"
D017719,Diabetic Foot,diabetic foot
D017726,Cytomegalovirus Retinitis,cytomegalovirus retinitis
D017728,"Lymphoma, Large-Cell, Anaplastic","lymphoma, large-cell, anaplastic"
D017731,Lymphomatoid Papulosis,lymphomatoid papulosis
D017733,"Leukoplakia, Hairy","leukoplakia, hairy"
D017759,"Fractures, Malunited","fractures, malunited"
D017759,"Fractures, Malunited","fractures, crossunited"
D017760,Bone Malalignment,bone malalignment
D017769,Ulnar Nerve Compression Syndromes,ulnar nerve external compression syndrome
D017769,Ulnar Nerve Compression Syndromes,guyon syndrome
D017769,Ulnar Nerve Compression Syndromes,ulnar nerve compression syndromes
D017769,Ulnar Nerve Compression Syndromes,ulnar nerve entrapment syndrome
D017772,Amyloid Neuropathies,amyloid neuropathies
D017772,Amyloid Neuropathies,"amyloid neuropathy, secondary"
D017823,Furcation Defects,furcation defects
D017824,"Bone Cysts, Aneurysmal","bone cysts, aneurysmal"
D017825,Canavan Disease,"canavan disease, juvenile"
D017825,Canavan Disease,aminoacylase 2 deficiency
D017825,Canavan Disease,canavan disease
D017825,Canavan Disease,"canavan disease, infantile"
D017825,Canavan Disease,"canavan disease, sporadic form"
D017825,Canavan Disease,"canavan disease, familial form"
D017825,Canavan Disease,"canavan disease, neonatal"
D017827,Machado-Joseph Disease,machado-joseph disease type i
D017827,Machado-Joseph Disease,machado-joseph disease
D017827,Machado-Joseph Disease,machado-joseph disease type ii
D017827,Machado-Joseph Disease,machado-joseph disease type iii
D017827,Machado-Joseph Disease,machado-joseph disease type iv
D017880,"Limb Deformities, Congenital","limb deformities, congenital"
D017887,Ossification of Posterior Longitudinal Ligament,ossification of posterior longitudinal ligament
D017889,Exfoliation Syndrome,exfoliation syndrome
D017890,Splenosis,splenosis
D018058,Tympanic Membrane Perforation,tympanic membrane perforation
D018088,"Tuberculosis, Multidrug-Resistant","tuberculosis, multidrug-resistant"
D018088,"Tuberculosis, Multidrug-Resistant","tuberculosis, drug-resistant"
D018126,Odontodysplasia,odontodysplasia
D018126,Odontodysplasia,odontogenesis imperfecta
D018149,Glucose Intolerance,glucose intolerance
D018159,Endolymphatic Hydrops,endolymphatic hydrops
D018173,Circoviridae Infections,circovirus infections
D018173,Circoviridae Infections,circoviridae infections
D018174,Arterivirus Infections,arterivirus infections
D018175,Birnaviridae Infections,birnaviridae infections
D018176,Torovirus Infections,torovirus infections
D018177,Flavivirus Infections,flavivirus infections
D018178,Flaviviridae Infections,flaviviridae infections
D018182,Pestivirus Infections,pestivirus infections
D018184,Paramyxoviridae Infections,paramyxoviridae infections
D018184,Paramyxoviridae Infections,parainfluenza virus infections
D018184,Paramyxoviridae Infections,parainfluenza
D018185,Morbillivirus Infections,morbillivirus infections
D018186,Pneumovirus Infections,pneumovirus infections
D018188,Cardiovirus Infections,cardiovirus infections
D018190,"Neoplasm, Lymphatic Tissue","neoplasm, lymphatic tissue"
D018191,"Lymphangioma, Cystic","lymphangioma, cystic"
D018192,Lymphangioleiomyomatosis,lymphangioleiomyomatosis
D018193,"Neoplasms, Complex and Mixed","neoplasms, complex and mixed"
D018194,Adenomyoma,adenomyoma
D018195,Adenosarcoma,adenosarcoma
D018196,"Carcinoma, Adenosquamous","carcinoma, adenosquamous"
D018197,Hepatoblastoma,hepatoblastoma
D018198,"Mixed Tumor, Malignant","mixed tumor, malignant"
D018199,"Mixed Tumor, Mesodermal","mixed tumor, mesodermal"
D018200,"Mixed Tumor, Mullerian","mixed tumor, mullerian"
D018201,"Nephroma, Mesoblastic",congenital mesoblastic nephroma
D018201,"Nephroma, Mesoblastic","nephroma, mesoblastic"
D018202,Pulmonary Blastoma,pulmonary blastoma
D018203,"Sarcoma, Endometrial Stromal","sarcoma, endometrial stromal"
D018204,"Neoplasms, Connective and Soft Tissue","neoplasms, connective and soft tissue"
D018205,"Neoplasms, Adipose Tissue","neoplasms, adipose tissue"
D018206,Angiolipoma,angiolipoma
D018207,Angiomyolipoma,angiomyolipoma
D018208,"Liposarcoma, Myxoid","liposarcoma, myxoid"
D018209,Myelolipoma,myelolipoma
D018210,Chondromatosis,chondromatosis
D018211,"Chondrosarcoma, Mesenchymal","chondrosarcoma, mesenchymal"
D018212,Giant Cell Tumor of Bone,giant cell tumor of bone
D018213,"Neoplasms, Bone Tissue","neoplasms, bone tissue"
D018214,"Fibroma, Ossifying","fibroma, ossifying"
D018215,Osteoblastoma,osteoblastoma
D018216,Osteochondromatosis,osteochondromatosis
D018217,"Osteosarcoma, Juxtacortical","osteosarcoma, juxtacortical"
D018218,"Neoplasms, Fibrous Tissue","neoplasms, fibrous tissue"
D018219,"Histiocytoma, Benign Fibrous",dermatofibroma
D018219,"Histiocytoma, Benign Fibrous","histiocytoma, benign fibrous"
D018220,"Fibroma, Desmoplastic","fibroma, desmoplastic"
D018221,"Fibromatosis, Abdominal","fibromatosis, abdominal"
D018222,Desmoid Tumors,desmoid tumors
D018222,Desmoid Tumors,musculoaponeurotic fibromatosis
D018223,Dermatofibrosarcoma,dermatofibrosarcoma
D018223,Dermatofibrosarcoma,"dermatofibrosarcoma protuberans, pigmented"
D018223,Dermatofibrosarcoma,metastatic dermatofibrosarcoma protuberans
D018223,Dermatofibrosarcoma,"dermatofibrosarcoma protuberans, myxoid"
D018223,Dermatofibrosarcoma,giant cell fibroblastoma
D018224,Myofibromatosis,myofibromatosis
D018225,"Neoplasms, Fibroepithelial","neoplasms, fibroepithelial"
D018226,Fibroadenoma,fibroadenoma
D018227,"Sarcoma, Clear Cell","sarcoma, clear cell"
D018228,"Sarcoma, Small Cell","sarcoma, small cell"
D018229,Angiomyoma,angiomyoma
D018230,"Leiomyoma, Epithelioid","leiomyoma, epithelioid"
D018231,Leiomyomatosis,leiomyomatosis
D018232,"Rhabdomyosarcoma, Alveolar","rhabdomyosarcoma, alveolar"
D018233,"Rhabdomyosarcoma, Embryonal","rhabdomyosarcoma, embryonal"
D018234,"Sarcoma, Alveolar Soft Part","sarcoma, alveolar soft part"
D018235,Smooth Muscle Tumor,smooth muscle tumor
D018236,"Carcinoma, Embryonal","carcinoma, embryonal"
D018237,Germinoma,germinoma
D018238,Gonadoblastoma,gonadoblastoma
D018239,Seminoma,seminoma
D018240,Endodermal Sinus Tumor,endodermal sinus tumor
D018241,"Neuroectodermal Tumors, Primitive, Peripheral","neuroectodermal tumors, primitive, peripheral"
D018242,"Neuroectodermal Tumors, Primitive",spongioblastoma
D018242,"Neuroectodermal Tumors, Primitive",ependymoblastoma
D018242,"Neuroectodermal Tumors, Primitive",medulloepithelioma
D018242,"Neuroectodermal Tumors, Primitive","neuroectodermal tumors, primitive"
D018242,"Neuroectodermal Tumors, Primitive",cerebral primitive neuroectodermal tumor
D018243,Teratocarcinoma,teratocarcinoma
D018245,"Trophoblastic Tumor, Placental Site","trophoblastic tumor, placental site"
D018246,Adrenocortical Adenoma,conn adenoma
D018246,Adrenocortical Adenoma,adrenocortical adenoma
D018248,"Adenoma, Liver Cell","adenoma, liver cell"
D018249,"Adenoma, Oxyphilic",hurthle cell tumor
D018249,"Adenoma, Oxyphilic","adenoma, oxyphilic"
D018250,Acrospiroma,nodular hidradrenoma
D018250,Acrospiroma,acrospiroma
D018250,Acrospiroma,clear-cell hidradrenoma
D018250,Acrospiroma,"acrospiroma, eccrine"
D018250,Acrospiroma,cystic hidradenoma
D018251,Hidrocystoma,hidrocystoma
D018252,Syringoma,syringoma
D018253,"Adenoma, Villous","adenoma, villous"
D018254,Adenomatoid Tumor,adenomatoid tumor
D018255,"Adenomatosis, Pulmonary","adenomatosis, pulmonary"
D018256,Adenomatous Polyps,adenomatous polyps
D018261,"Mesothelioma, Cystic","mesothelioma, cystic"
D018262,"Adenocarcinoma, Clear Cell","adenocarcinoma, clear cell"
D018263,"Adenocarcinoma, Follicular","adenocarcinoma, follicular"
D018265,"Carcinoma, Papillary, Follicular","carcinoma, papillary, follicular"
D018266,"Adenocarcinoma, Sebaceous","adenocarcinoma, sebaceous"
D018267,"Carcinoma, Acinar Cell",serous acinar adenoma
D018267,"Carcinoma, Acinar Cell","carcinoma, acinar cell"
D018268,Adrenocortical Carcinoma,adrenocortical carcinoma
D018269,"Carcinoma, Endometrioid","carcinoma, endometrioid"
D018269,"Carcinoma, Endometrioid","adenocarcinoma, endometrioid"
D018270,"Carcinoma, Ductal, Breast","carcinoma, mammary ductal"
D018270,"Carcinoma, Ductal, Breast","carcinoma, ductal, breast"
D018273,"Carcinoma, Islet Cell","carcinoma, islet cell"
D018275,"Carcinoma, Lobular","carcinoma, lobular"
D018276,"Carcinoma, Medullary","carcinoma, medullary"
D018277,"Carcinoma, Mucoepidermoid","carcinoma, mucoepidermoid"
D018278,"Carcinoma, Neuroendocrine","carcinoma, neuroendocrine"
D018279,"Carcinoma, Signet Ring Cell","carcinoma, signet ring cell"
D018280,"Carcinoma, Skin Appendage","carcinoma, skin appendage"
D018281,Cholangiocarcinoma,extrahepatic cholangiocarcinoma
D018281,Cholangiocarcinoma,cholangiocarcinoma
D018281,Cholangiocarcinoma,intrahepatic cholangiocarcinoma
D018282,"Cystadenocarcinoma, Mucinous","cystadenocarcinoma, mucinous"
D018283,"Cystadenocarcinoma, Papillary","cystadenocarcinoma, papillary"
D018284,"Cystadenocarcinoma, Serous","cystadenocarcinoma, serous"
D018285,Klatskin Tumor,perihilar cholangiocarcinoma
D018285,Klatskin Tumor,klatskin tumor
D018286,"Carcinoma, Giant Cell","carcinoma, giant cell"
D018287,"Carcinoma, Large Cell","carcinoma, large cell"
D018288,"Carcinoma, Small Cell","carcinoma, small cell"
D018289,"Carcinoma, Verrucous","carcinoma, verrucous"
D018291,"Cystadenoma, Mucinous","cystadenoma, mucinous"
D018292,"Cystadenoma, Papillary","cystadenoma, papillary"
D018293,"Cystadenoma, Serous","cystadenoma, serous"
D018294,"Neoplasms, Adnexal and Skin Appendage","neoplasms, adnexal and skin appendage"
D018295,"Neoplasms, Basal Cell",basal cell cancer
D018295,"Neoplasms, Basal Cell","neoplasms, basal cell"
D018296,Pilomatrixoma,pilomatrixoma
D018297,"Neoplasms, Cystic, Mucinous, and Serous","neoplasms, mucinous"
D018297,"Neoplasms, Cystic, Mucinous, and Serous",serous neoplasms
D018297,"Neoplasms, Cystic, Mucinous, and Serous","neoplasms, cystic"
D018297,"Neoplasms, Cystic, Mucinous, and Serous","neoplasms, cystic, mucinous, and serous"
D018298,Mucoepidermoid Tumor,mucoepidermoid tumor
D018299,"Neoplasms, Ductal, Lobular, and Medullary","neoplasms, ductal, lobular, and medullary"
D018300,"Papilloma, Intraductal","papilloma, intraductal"
D018301,"Neoplasms, Mesothelial","neoplasms, mesothelial"
D018302,"Neoplasms, Neuroepithelial",astroblastoma
D018302,"Neoplasms, Neuroepithelial","neoplasms, neuroepithelial"
D018302,"Neoplasms, Neuroepithelial",gliomatosis cerebri
D018302,"Neoplasms, Neuroepithelial",ependymoastrocytoma
D018302,"Neoplasms, Neuroepithelial","spongioblastoma, polar"
